OTUID	JF1	JF10	JF101	JF102	JF103	JF104	JF105	JF106	JF107	JF108	JF109	JF11	JF110	JF111	JF112	JF113	JF114	JF115	JF116	JF117	JF118	JF119	JF12	JF120	JF121	JF122	JF123	JF124	JF125	JF126	JF127	JF128	JF129	JF13	JF130	JF131	JF132	JF14	JF15	JF16	JF17	JF18	JF19	JF2	JF20	JF21	JF22	JF23	JF24	JF25	JF26	JF27	JF28	JF29	JF3	JF30	JF301	JF302	JF303	JF304	JF305	JF306	JF307	JF308	JF309	JF31	JF310	JF311	JF312	JF313	JF314	JF315	JF316	JF317	JF318	JF319	JF32	JF320	JF321	JF322	JF4	JF401	JF402	JF403	JF404	JF405	JF406	JF407	JF408	JF409	JF410	JF411	JF412	JF413	JF414	JF415	JF416	JF417	JF418	JF5	JF7	JF8	JF9
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4B4 group;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-001;D_6__uncultured Clostridiales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	24.0	0.0	0.0	220.0	0.0	39.0	19.0	96.0	0.0	9.0	31.0	43.0	0.0	8.0	11.0	12.0	13.0	10.0	9.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	17.0	0.0	0.0	0.0	15.0	0.0	7.0	0.0	28.0	34.0	0.0	49.0	0.0	0.0	11.0	9.0	52.0	0.0	6.0	0.0	7.0	27.0	49.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-004;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-006;D_6__uncultured bacterium	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	90.0	11.0	0.0	0.0	9.0	75.0	7.0	5.0	0.0	6.0	0.0	39.0	0.0	0.0	0.0	19.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	44.0	3.0	13.0	0.0	30.0	14.0	25.0	0.0	0.0	0.0	19.0	8.0	17.0	0.0	0.0	0.0	20.0	0.0	0.0	19.0	3.0	6.0	12.0	0.0	9.0	0.0	0.0	28.0	0.0	5.0	44.0	0.0	0.0	0.0	35.0	6.0	0.0	12.0	13.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	34.0	7.0	0.0	23.0	7.0	29.0	0.0	0.0	0.0	6.0	15.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-006;D_6__uncultured rumen bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-010;D_6__uncultured bacterium	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Roseburia;D_6__mouse gut metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	41.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	19.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Roseburia;__	77.0	49.0	0.0	0.0	442.0	16.0	80.0	31.0	28.0	78.0	21.0	150.0	23.0	21.0	182.0	57.0	28.0	16.0	52.0	0.0	32.0	43.0	127.0	26.0	0.0	0.0	0.0	123.0	82.0	32.0	68.0	62.0	18.0	40.0	0.0	38.0	80.0	37.0	15.0	175.0	14.0	387.0	64.0	66.0	128.0	196.0	83.0	57.0	0.0	56.0	95.0	57.0	23.0	157.0	35.0	161.0	52.0	40.0	26.0	0.0	92.0	50.0	0.0	0.0	24.0	24.0	31.0	18.0	24.0	269.0	7.0	234.0	56.0	45.0	39.0	39.0	7.0	0.0	266.0	0.0	11.0	29.0	172.0	33.0	108.0	223.0	93.0	219.0	6.0	50.0	0.0	33.0	0.0	51.0	71.0	0.0	69.0	0.0	0.0	194.0	54.0	38.0	63.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Sellimonas;D_6__uncultured Blautia sp.	0.0	0.0	0.0	0.0	24.0	20.0	17.0	39.0	0.0	51.0	0.0	95.0	0.0	0.0	49.0	0.0	0.0	0.0	17.0	0.0	18.0	0.0	24.0	0.0	0.0	0.0	15.0	0.0	92.0	13.0	18.0	15.0	19.0	0.0	18.0	0.0	19.0	0.0	0.0	0.0	103.0	159.0	0.0	101.0	32.0	57.0	62.0	114.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	59.0	0.0	0.0	202.0	0.0	93.0	0.0	33.0	0.0	0.0	41.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__[Clostridium] colinum	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;__	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 4;__	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	121.0	16.0	133.0	0.0	66.0	0.0	25.0	24.0	22.0	20.0	0.0	76.0	82.0	106.0	64.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	14.0	86.0	32.0	0.0	50.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella;__	0.0	0.0	32.0	6.0	0.0	13.0	10.0	0.0	0.0	6.0	13.0	6.0	5.0	6.0	11.0	6.0	12.0	3.0	0.0	8.0	0.0	7.0	0.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	12.0	0.0	21.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	12.0	0.0	18.0	0.0	0.0	15.0	0.0	8.0	0.0	34.0	12.0	16.0	0.0	12.0	4.0	0.0	44.0	0.0	3.0	0.0	0.0	0.0	0.0	23.0	10.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	14.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] hallii group;D_6__Clostridium sp. ID11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] ruminantium group;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] ventriosum group;D_6__uncultured Clostridiales bacterium	31.0	18.0	32.0	9.0	5.0	18.0	10.0	15.0	13.0	16.0	0.0	78.0	8.0	13.0	68.0	0.0	17.0	3.0	14.0	10.0	14.0	18.0	77.0	7.0	8.0	0.0	0.0	0.0	11.0	27.0	11.0	8.0	12.0	5.0	8.0	7.0	55.0	4.0	24.0	34.0	20.0	40.0	18.0	20.0	16.0	12.0	16.0	32.0	10.0	5.0	7.0	0.0	19.0	15.0	12.0	12.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	51.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	8.0	0.0	46.0	11.0	0.0	35.0	0.0	69.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	21.0	39.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	20.0	0.0	42.0	44.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] ventriosum group;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] xylanophilum group;D_6__uncultured bacterium	48.0	0.0	50.0	0.0	0.0	0.0	28.0	0.0	25.0	0.0	39.0	37.0	0.0	21.0	26.0	81.0	0.0	0.0	93.0	21.0	0.0	30.0	0.0	7.0	43.0	9.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	27.0	17.0	25.0	35.0	173.0	87.0	0.0	16.0	32.0	15.0	0.0	0.0	0.0	32.0	19.0	71.0	0.0	42.0	74.0	28.0	29.0	31.0	0.0	54.0	0.0	0.0	130.0	0.0	17.0	32.0	0.0	22.0	0.0	24.0	0.0	50.0	0.0	160.0	0.0	16.0	0.0	55.0	9.0	0.0	22.0	0.0	0.0	0.0	102.0	12.0	74.0	31.0	0.0	0.0	0.0	39.0	0.0	0.0	28.0	9.0	79.0	0.0	0.0	68.0	18.0	108.0	25.0	60.0	21.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] xylanophilum group;__	45.0	15.0	207.0	0.0	107.0	44.0	14.0	12.0	55.0	6.0	17.0	28.0	41.0	11.0	77.0	174.0	26.0	17.0	0.0	47.0	46.0	0.0	57.0	94.0	48.0	20.0	0.0	115.0	68.0	0.0	298.0	15.0	95.0	13.0	0.0	121.0	31.0	44.0	287.0	81.0	19.0	0.0	75.0	69.0	46.0	52.0	84.0	20.0	46.0	75.0	0.0	0.0	170.0	75.0	75.0	50.0	0.0	106.0	0.0	13.0	12.0	36.0	27.0	57.0	23.0	50.0	15.0	53.0	0.0	64.0	57.0	144.0	43.0	9.0	24.0	0.0	34.0	76.0	0.0	0.0	59.0	0.0	166.0	17.0	56.0	0.0	0.0	115.0	52.0	56.0	17.0	0.0	11.0	117.0	167.0	192.0	45.0	138.0	63.0	161.0	86.0	29.0	78.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] gauvreauii group;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] gnavus group;__	0.0	0.0	42.0	56.0	0.0	0.0	18.0	21.0	0.0	14.0	73.0	0.0	0.0	0.0	259.0	0.0	0.0	18.0	113.0	35.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	9.0	42.0	11.0	0.0	0.0	14.0	0.0	29.0	28.0	20.0	88.0	0.0	14.0	0.0	47.0	0.0	43.0	16.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	21.0	0.0	0.0	33.0	0.0	13.0	12.0	0.0	232.0	0.0	12.0	42.0	0.0	0.0	0.0	14.0	0.0	76.0	9.0	86.0	6.0	6.0	17.0	155.0	12.0	0.0	30.0	0.0	0.0	0.0	6.0	26.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	24.0	6.0	127.0	0.0	23.0	16.0	39.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured;D_6__Clostridium sp. Culture-54	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	20.0	11.0	0.0	15.0	0.0	0.0	0.0	0.0	12.0	22.0	7.0	0.0	11.0	0.0	0.0	0.0	23.0	17.0	0.0	10.0	0.0	4.0	9.0	0.0	11.0	0.0	13.0	0.0	14.0	4.0	0.0	0.0	0.0	23.0	5.0	11.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	12.0	0.0	0.0	10.0	16.0	0.0	20.0	0.0	5.0	0.0	0.0	14.0	10.0	14.0	0.0	0.0	14.0	0.0	13.0	5.0	15.0	5.0	17.0	0.0	15.0	0.0	36.0	0.0	0.0	0.0	11.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured;D_6__Frisingicoccus caecimuris	0.0	0.0	0.0	0.0	0.0	0.0	27.0	48.0	0.0	110.0	0.0	0.0	35.0	0.0	30.0	0.0	0.0	0.0	0.0	51.0	0.0	37.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	67.0	70.0	0.0	0.0	0.0	15.0	168.0	0.0	27.0	0.0	0.0	0.0	34.0	0.0	0.0	54.0	35.0	0.0	17.0	0.0	51.0	0.0	24.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	26.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;__;__	1283.0	337.0	2680.0	849.0	1690.0	1574.0	1679.0	1527.0	1476.0	2129.0	1348.0	2854.0	2189.0	598.0	2914.0	1421.0	834.0	1167.0	3005.0	1434.0	765.0	886.0	3109.0	2750.0	838.0	554.0	712.0	2091.0	3159.0	1294.0	3253.0	1358.0	1306.0	1031.0	2158.0	2874.0	3295.0	2876.0	1162.0	3057.0	2326.0	3835.0	1234.0	3520.0	5576.0	2069.0	3040.0	1584.0	959.0	2586.0	647.0	2485.0	1833.0	3273.0	2192.0	1905.0	1675.0	2529.0	788.0	398.0	7192.0	948.0	2067.0	1325.0	2166.0	1951.0	1182.0	1106.0	324.0	1810.0	1964.0	4072.0	860.0	1157.0	504.0	2730.0	410.0	2168.0	3116.0	292.0	2982.0	682.0	5352.0	2384.0	6319.0	1694.0	821.0	4122.0	888.0	1248.0	207.0	1900.0	1601.0	3427.0	956.0	1733.0	1433.0	5389.0	1005.0	1946.0	1141.0	3559.0	1768.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__Peptococcus;D_6__uncultured bacterium	26.0	6.0	2.0	21.0	24.0	13.0	4.0	0.0	3.0	7.0	45.0	29.0	0.0	11.0	58.0	12.0	5.0	3.0	30.0	11.0	0.0	9.0	29.0	29.0	21.0	7.0	0.0	37.0	0.0	18.0	25.0	0.0	0.0	7.0	6.0	11.0	17.0	30.0	7.0	19.0	38.0	111.0	18.0	50.0	81.0	3.0	32.0	0.0	18.0	27.0	22.0	19.0	14.0	45.0	12.0	34.0	7.0	59.0	8.0	6.0	50.0	15.0	13.0	22.0	0.0	31.0	17.0	10.0	14.0	83.0	53.0	31.0	22.0	4.0	12.0	66.0	8.0	38.0	44.0	0.0	12.0	4.0	109.0	35.0	61.0	30.0	2.0	16.0	4.0	37.0	0.0	16.0	15.0	19.0	5.0	37.0	18.0	168.0	22.0	29.0	43.0	35.0	9.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__uncultured;D_6__uncultured organism	13.0	4.0	2.0	165.0	260.0	58.0	0.0	8.0	46.0	155.0	33.0	108.0	119.0	28.0	114.0	34.0	61.0	12.0	177.0	40.0	0.0	71.0	112.0	7.0	0.0	24.0	3.0	2.0	147.0	332.0	41.0	0.0	0.0	0.0	0.0	0.0	56.0	5.0	15.0	94.0	56.0	472.0	96.0	200.0	149.0	53.0	155.0	21.0	51.0	310.0	63.0	10.0	4.0	289.0	75.0	203.0	7.0	71.0	0.0	14.0	34.0	38.0	129.0	0.0	5.0	72.0	218.0	0.0	0.0	72.0	46.0	56.0	18.0	10.0	22.0	38.0	144.0	6.0	334.0	3.0	385.0	19.0	102.0	45.0	45.0	62.0	28.0	238.0	0.0	145.0	2.0	2.0	0.0	31.0	34.0	103.0	8.0	53.0	45.0	80.0	82.0	64.0	147.0
