OTUID	JF1	JF10	JF101	JF102	JF103	JF104	JF105	JF106	JF107	JF108	JF109	JF11	JF110	JF111	JF112	JF113	JF114	JF115	JF116	JF117	JF118	JF119	JF12	JF120	JF121	JF122	JF123	JF124	JF125	JF126	JF127	JF128	JF129	JF13	JF130	JF131	JF132	JF14	JF15	JF16	JF17	JF18	JF19	JF2	JF20	JF21	JF22	JF23	JF24	JF25	JF26	JF27	JF28	JF29	JF3	JF30	JF301	JF302	JF303	JF304	JF305	JF306	JF307	JF308	JF309	JF31	JF310	JF311	JF312	JF313	JF314	JF315	JF316	JF317	JF318	JF319	JF32	JF320	JF321	JF322	JF4	JF401	JF402	JF403	JF404	JF405	JF406	JF407	JF408	JF409	JF410	JF411	JF412	JF413	JF414	JF415	JF416	JF417	JF418	JF5	JF7	JF8	JF9	taxonomy
1bc84326380b40a608901bfbe79f7d1e	172.0	4.0	0.0	0.0	36.0	0.0	49.0	0.0	0.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	453.0	0.0	114.0	0.0	27.0	0.0	0.0	0.0	0.0	45.0	39.0	7.0	55.0	136.0	345.0	556.0	334.0	55.0	253.0	11.0	0.0	763.0	1073.0	419.0	40.0	1097.0	116.0	1242.0	84.0	41.0	154.0	0.0	460.0	0.0	10.0	0.0	0.0	36.0	667.0	140.0	0.0	1629.0	136.0	31.0	0.0	144.0	0.0	672.0	34.0	18.0	1309.0	0.0	48.0	76.0	2932.0	3486.0	523.0	804.0	1070.0	3076.0	71.0	1776.0	28.0	198.0	350.0	1664.0	80.0	357.0	595.0	5472.0	302.0	515.0	772.0	329.0	91.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales
dcd0130bbd603eb91aa16e6faf08710d	801.0	280.0	0.0	11.0	821.0	247.0	143.0	0.0	422.0	0.0	0.0	557.0	336.0	0.0	0.0	1065.0	0.0	18.0	0.0	0.0	0.0	0.0	1777.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	426.0	0.0	0.0	0.0	0.0	138.0	590.0	67.0	1027.0	0.0	0.0	1963.0	494.0	205.0	1120.0	103.0	0.0	0.0	0.0	1469.0	990.0	51.0	1882.0	107.0	779.0	22.0	775.0	0.0	52.0	849.0	0.0	88.0	0.0	897.0	0.0	158.0	1291.0	73.0	0.0	0.0	844.0	0.0	66.0	0.0	615.0	998.0	80.0	130.0	751.0	237.0	1932.0	675.0	13.0	150.0	0.0	2137.0	58.0	0.0	78.0	0.0	0.0	0.0	0.0	953.0	3143.0	797.0	0.0	1471.0	0.0	0.0	0.0	0.0	24.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group
2235f7827cba3000c03ea8d08430eaf0	0.0	0.0	1392.0	116.0	1036.0	976.0	0.0	55.0	17.0	947.0	752.0	0.0	82.0	0.0	264.0	0.0	201.0	261.0	86.0	0.0	207.0	388.0	0.0	0.0	0.0	6.0	217.0	2348.0	222.0	896.0	0.0	365.0	172.0	0.0	327.0	277.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.0	23.0	388.0	56.0	585.0	5647.0	898.0	4548.0	85.0	0.0	38.0	270.0	1969.0	39.0	655.0	1098.0	1882.0	349.0	1189.0	1477.0	0.0	681.0	0.0	1977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Muribaculaceae
0d82a17aa66dc56912b5eec25deb23ab	222.0	14.0	337.0	0.0	0.0	149.0	0.0	0.0	82.0	0.0	2597.0	508.0	0.0	201.0	0.0	544.0	164.0	1074.0	0.0	238.0	394.0	184.0	3180.0	0.0	0.0	31.0	95.0	363.0	0.0	140.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	414.0	4808.0	1543.0	493.0	224.0	1479.0	62.0	41.0	133.0	1440.0	724.0	0.0	213.0	0.0	0.0	0.0	1194.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	92.0	187.0	0.0	85.0	0.0	45.0	18.0	0.0	0.0	31.0	117.0	0.0	1164.0	54.0	3155.0	1503.0	399.0	0.0	432.0	0.0	214.0	0.0	0.0	488.0	67.0	128.0	27.0	1060.0	0.0	0.0	0.0	0.0	83.0	325.0	678.0	0.0	18.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae
4681ebf56519a681833e9044da62dd0f	656.0	160.0	1296.0	19.0	59.0	389.0	233.0	515.0	1172.0	114.0	51.0	126.0	124.0	42.0	43.0	65.0	106.0	38.0	12.0	123.0	67.0	40.0	361.0	80.0	1108.0	1046.0	44.0	1515.0	853.0	39.0	635.0	124.0	202.0	30.0	54.0	638.0	168.0	1622.0	14.0	166.0	0.0	856.0	157.0	64.0	76.0	20.0	809.0	12.0	41.0	8.0	12.0	8.0	140.0	0.0	211.0	0.0	233.0	25.0	145.0	0.0	102.0	138.0	65.0	110.0	310.0	608.0	31.0	1544.0	0.0	0.0	207.0	412.0	0.0	60.0	114.0	28.0	291.0	63.0	21.0	5.0	91.0	1090.0	246.0	461.0	366.0	2313.0	199.0	274.0	359.0	191.0	343.0	395.0	166.0	487.0	707.0	185.0	395.0	38.0	1674.0	13.0	20.0	15.0	50.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus
b9ac165f09e6f0e0789a7a68bec2b396	627.0	279.0	1446.0	648.0	0.0	59.0	0.0	277.0	0.0	18.0	0.0	72.0	412.0	0.0	399.0	151.0	0.0	568.0	38.0	0.0	247.0	22.0	536.0	84.0	0.0	0.0	0.0	118.0	19.0	222.0	0.0	1190.0	0.0	0.0	21.0	107.0	0.0	700.0	217.0	730.0	69.0	633.0	27.0	154.0	14.0	648.0	52.0	400.0	162.0	0.0	5.0	41.0	428.0	191.0	271.0	0.0	2612.0	0.0	39.0	0.0	828.0	0.0	1172.0	0.0	1740.0	444.0	533.0	1892.0	0.0	70.0	325.0	1326.0	0.0	230.0	0.0	2398.0	44.0	370.0	104.0	0.0	88.0	154.0	0.0	1297.0	0.0	264.0	0.0	406.0	0.0	924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	74.0	9.0	330.0	394.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcus 2
6e000f6fdf672e9e9fadb57f2b30852a	463.0	21.0	10.0	1044.0	564.0	1397.0	521.0	924.0	160.0	808.0	0.0	0.0	157.0	40.0	114.0	0.0	13.0	463.0	925.0	0.0	0.0	256.0	770.0	270.0	76.0	0.0	38.0	453.0	406.0	906.0	371.0	174.0	515.0	126.0	218.0	519.0	666.0	0.0	374.0	8.0	295.0	1686.0	70.0	17.0	19.0	304.0	115.0	0.0	139.0	177.0	104.0	30.0	808.0	0.0	484.0	563.0	426.0	90.0	149.0	13.0	17.0	0.0	518.0	646.0	343.0	1191.0	1230.0	201.0	0.0	432.0	846.0	300.0	0.0	724.0	0.0	357.0	0.0	0.0	809.0	50.0	1540.0	329.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	96.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	423.0	0.0	150.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales
ec680f076518068a80e1cb73fad9ba65	830.0	125.0	495.0	15.0	0.0	156.0	515.0	0.0	126.0	48.0	60.0	47.0	5.0	611.0	18.0	821.0	0.0	652.0	183.0	201.0	10.0	46.0	114.0	166.0	91.0	58.0	31.0	156.0	29.0	43.0	136.0	51.0	439.0	280.0	12.0	162.0	20.0	246.0	361.0	54.0	210.0	122.0	127.0	401.0	291.0	112.0	240.0	218.0	4.0	79.0	284.0	58.0	550.0	405.0	160.0	368.0	772.0	420.0	20.0	203.0	100.0	35.0	342.0	121.0	37.0	349.0	471.0	231.0	19.0	149.0	329.0	234.0	12.0	387.0	35.0	574.0	785.0	0.0	146.0	0.0	91.0	227.0	0.0	1277.0	1305.0	1262.0	17.0	1589.0	646.0	839.0	8.0	752.0	59.0	1317.0	0.0	1353.0	8.0	819.0	72.0	171.0	176.0	635.0	105.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Muribaculaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
8dbf20949855b682f5f334dcb3342707	119.0	193.0	74.0	350.0	37.0	207.0	781.0	212.0	65.0	890.0	108.0	678.0	484.0	169.0	244.0	507.0	402.0	970.0	168.0	258.0	565.0	233.0	58.0	125.0	0.0	0.0	133.0	332.0	0.0	330.0	477.0	325.0	1001.0	475.0	290.0	186.0	101.0	155.0	2414.0	128.0	128.0	124.0	168.0	41.0	80.0	108.0	0.0	789.0	86.0	374.0	309.0	45.0	206.0	181.0	576.0	204.0	212.0	0.0	1046.0	0.0	49.0	0.0	0.0	14.0	637.0	107.0	91.0	78.0	0.0	965.0	0.0	876.0	0.0	563.0	0.0	332.0	2884.0	41.0	60.0	10.0	90.0	92.0	85.0	260.0	57.0	0.0	27.0	193.0	73.0	109.0	122.0	23.0	0.0	290.0	0.0	0.0	21.0	0.0	282.0	205.0	32.0	85.0	81.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014
2cd98118bc065a466a104302212f2309	133.0	120.0	0.0	208.0	170.0	17.0	0.0	47.0	0.0	471.0	125.0	1232.0	0.0	970.0	1932.0	0.0	0.0	377.0	49.0	0.0	0.0	65.0	130.0	0.0	96.0	0.0	485.0	0.0	35.0	25.0	44.0	48.0	392.0	0.0	459.0	0.0	120.0	73.0	816.0	54.0	127.0	295.0	70.0	0.0	229.0	0.0	54.0	447.0	13.0	923.0	107.0	589.0	3316.0	109.0	32.0	239.0	78.0	63.0	171.0	0.0	124.0	0.0	343.0	50.0	788.0	97.0	1562.0	0.0	60.0	524.0	77.0	105.0	0.0	358.0	87.0	0.0	0.0	0.0	212.0	26.0	31.0	506.0	126.0	49.0	419.0	0.0	42.0	0.0	1156.0	855.0	0.0	54.0	981.0	0.0	505.0	0.0	223.0	0.0	52.0	399.0	52.0	449.0	8.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__unidentified
bf638eabf7fd2c8eed60307268c5e317	468.0	74.0	91.0	105.0	130.0	71.0	73.0	72.0	270.0	106.0	192.0	291.0	139.0	49.0	126.0	38.0	57.0	188.0	298.0	222.0	18.0	212.0	113.0	0.0	55.0	190.0	94.0	223.0	338.0	513.0	139.0	77.0	52.0	580.0	34.0	52.0	268.0	185.0	66.0	108.0	520.0	574.0	917.0	499.0	385.0	361.0	362.0	151.0	22.0	313.0	422.0	247.0	92.0	589.0	594.0	446.0	104.0	146.0	49.0	196.0	191.0	220.0	446.0	495.0	58.0	267.0	349.0	69.0	245.0	197.0	568.0	75.0	76.0	73.0	277.0	358.0	81.0	125.0	374.0	72.0	279.0	61.0	363.0	456.0	434.0	173.0	182.0	435.0	103.0	514.0	38.0	133.0	172.0	362.0	71.0	421.0	124.0	639.0	91.0	188.0	439.0	392.0	536.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales
b63aaec7b05ddfc42665d8dff1d978b2	557.0	12.0	75.0	198.0	0.0	1771.0	207.0	306.0	54.0	297.0	427.0	0.0	0.0	108.0	541.0	0.0	149.0	173.0	121.0	473.0	68.0	374.0	398.0	269.0	0.0	74.0	45.0	1058.0	38.0	1090.0	12.0	24.0	130.0	0.0	125.0	139.0	0.0	479.0	78.0	250.0	38.0	26.0	0.0	651.0	0.0	0.0	35.0	78.0	0.0	132.0	328.0	55.0	144.0	13.0	18.0	227.0	216.0	0.0	125.0	55.0	353.0	0.0	258.0	114.0	67.0	49.0	45.0	71.0	18.0	241.0	0.0	368.0	0.0	231.0	24.0	357.0	83.0	0.0	555.0	6.0	314.0	20.0	0.0	1218.0	91.0	492.0	214.0	2090.0	69.0	1736.0	0.0	134.0	37.0	608.0	0.0	0.0	0.0	791.0	42.0	10.0	0.0	221.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides
4fb6615d1ab364ed71206f87d4378958	0.0	0.0	513.0	120.0	355.0	0.0	0.0	215.0	445.0	352.0	574.0	0.0	23.0	71.0	0.0	453.0	98.0	343.0	0.0	350.0	0.0	138.0	221.0	236.0	0.0	397.0	102.0	0.0	0.0	696.0	479.0	0.0	87.0	872.0	0.0	155.0	0.0	79.0	0.0	185.0	226.0	0.0	0.0	89.0	146.0	467.0	278.0	0.0	11.0	704.0	52.0	287.0	99.0	509.0	455.0	154.0	167.0	0.0	0.0	643.0	262.0	835.0	0.0	720.0	94.0	0.0	441.0	192.0	326.0	274.0	630.0	213.0	84.0	231.0	1061.0	127.0	138.0	103.0	0.0	0.0	392.0	101.0	0.0	197.0	0.0	214.0	0.0	373.0	0.0	711.0	0.0	143.0	0.0	214.0	0.0	334.0	0.0	106.0	0.0	354.0	590.0	242.0	515.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides
408bec33649eac48235afeaab009a440	1675.0	76.0	0.0	0.0	12.0	0.0	58.0	0.0	0.0	0.0	0.0	898.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	34.0	0.0	0.0	382.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	885.0	0.0	0.0	0.0	47.0	901.0	18.0	771.0	1214.0	410.0	427.0	448.0	873.0	709.0	1082.0	0.0	1149.0	122.0	975.0	46.0	1525.0	1038.0	471.0	0.0	5.0	0.0	18.0	0.0	58.0	50.0	63.0	0.0	518.0	28.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	8.0	155.0	0.0	529.0	79.0	86.0	0.0	0.0	147.0	305.0	67.0	168.0	179.0	158.0	200.0	378.0	20.0	292.0	137.0	368.0	210.0	54.0	764.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia
b73ad3e3c176f0a4c4bb3c2c50ee0eb1	0.0	0.0	897.0	648.0	73.0	2753.0	812.0	756.0	0.0	0.0	0.0	0.0	22.0	0.0	31.0	0.0	532.0	0.0	0.0	0.0	0.0	0.0	0.0	254.0	0.0	238.0	0.0	0.0	582.0	160.0	93.0	328.0	358.0	0.0	0.0	800.0	2083.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	2731.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1684.0	0.0	0.0	315.0	0.0	74.0	0.0	1588.0	0.0	0.0	0.0	1508.0	0.0	0.0	196.0	0.0	32.0	0.0	382.0	0.0	423.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcus 1
ef623bdb8da171532f30b38aa67c3755	0.0	121.0	0.0	1943.0	0.0	0.0	272.0	64.0	0.0	198.0	0.0	76.0	462.0	0.0	0.0	0.0	344.0	184.0	0.0	0.0	384.0	252.0	914.0	0.0	0.0	0.0	0.0	0.0	11.0	90.0	293.0	800.0	0.0	0.0	1024.0	294.0	0.0	913.0	88.0	1569.0	76.0	497.0	0.0	289.0	0.0	0.0	11.0	307.0	323.0	337.0	82.0	0.0	899.0	269.0	415.0	233.0	197.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	47.0	279.0	14.0	1354.0	0.0	0.0	0.0	163.0	0.0	15.0	0.0	0.0	53.0	0.0	0.0	0.0	467.0	79.0	0.0	120.0	243.0	333.0	270.0	1009.0	0.0	0.0	153.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	164.0	0.0	903.0	13.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminiclostridium 5
3c77e36cca8df50bb7780c121effe93b	146.0	70.0	88.0	224.0	149.0	491.0	400.0	108.0	117.0	121.0	0.0	164.0	2231.0	400.0	17.0	390.0	1935.0	438.0	326.0	586.0	486.0	64.0	352.0	1596.0	639.0	226.0	113.0	44.0	0.0	631.0	0.0	574.0	75.0	155.0	646.0	29.0	268.0	4.0	16.0	150.0	0.0	352.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	6.0	0.0	0.0	81.0	102.0	146.0	92.0	935.0	0.0	99.0	193.0	323.0	21.0	188.0	28.0	15.0	232.0	0.0	30.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	27.0	0.0	271.0	77.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	764.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	45.0	82.0	157.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-013
55675ef96e5b82cccdf2e8c5e27442eb	44.0	13.0	100.0	157.0	52.0	123.0	16.0	7.0	16.0	0.0	0.0	0.0	165.0	0.0	0.0	77.0	0.0	0.0	0.0	165.0	5.0	0.0	131.0	507.0	0.0	0.0	0.0	8.0	29.0	11.0	8.0	333.0	135.0	0.0	244.0	826.0	132.0	184.0	143.0	20.0	49.0	0.0	23.0	552.0	748.0	216.0	491.0	201.0	248.0	165.0	20.0	147.0	21.0	123.0	14.0	128.0	54.0	0.0	13.0	0.0	3447.0	0.0	644.0	0.0	0.0	61.0	0.0	0.0	0.0	119.0	0.0	1135.0	0.0	297.0	0.0	439.0	15.0	0.0	151.0	0.0	117.0	6.0	1248.0	57.0	1199.0	285.0	58.0	1225.0	12.0	157.0	0.0	239.0	84.0	168.0	82.0	0.0	397.0	0.0	163.0	445.0	0.0	30.0	30.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae
b52adf74ac41fd6ed86e7ef74b81298d	0.0	769.0	72.0	229.0	0.0	0.0	66.0	48.0	49.0	36.0	0.0	0.0	28.0	173.0	93.0	20.0	0.0	0.0	0.0	202.0	258.0	148.0	639.0	83.0	797.0	42.0	46.0	0.0	0.0	0.0	0.0	0.0	74.0	91.0	0.0	307.0	0.0	251.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	468.0	0.0	0.0	1134.0	75.0	0.0	0.0	0.0	436.0	67.0	644.0	0.0	42.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	748.0	0.0	0.0	115.0	133.0	0.0	255.0	0.0	138.0	0.0	0.0	2160.0	205.0	15.0	0.0	41.0	0.0	335.0	754.0	0.0	0.0	49.0	169.0	2758.0	283.0	0.0	176.0	0.0	232.0	0.0	0.0	228.0	0.0	0.0	121.0	130.0	1897.0	136.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__[Eubacterium] coprostanoligenes group; D_6__gut metagenome
81b4a4b178ced27b1429f39dab1fe9fa	140.0	60.0	44.0	0.0	15.0	0.0	393.0	0.0	0.0	0.0	0.0	536.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	14.0	0.0	199.0	0.0	0.0	12.0	57.0	15.0	32.0	0.0	0.0	0.0	23.0	804.0	0.0	0.0	74.0	225.0	203.0	53.0	301.0	186.0	75.0	361.0	289.0	1548.0	496.0	493.0	55.0	430.0	51.0	77.0	285.0	598.0	607.0	450.0	360.0	38.0	0.0	225.0	40.0	103.0	85.0	246.0	37.0	253.0	124.0	0.0	12.0	149.0	203.0	0.0	57.0	0.0	60.0	0.0	345.0	14.0	13.0	90.0	109.0	56.0	387.0	417.0	225.0	253.0	61.0	306.0	679.0	98.0	30.0	65.0	176.0	867.0	894.0	250.0	208.0	569.0	174.0	76.0	381.0	134.0	430.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Muribaculaceae
278e012f5b8878d42c28ce926d68dbc7	0.0	0.0	0.0	259.0	0.0	0.0	0.0	2462.0	0.0	3117.0	0.0	0.0	1008.0	0.0	121.0	0.0	292.0	0.0	0.0	3081.0	598.0	300.0	0.0	1436.0	0.0	332.0	0.0	955.0	0.0	1769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Muribaculaceae
b4648d3e57246fddc965e3117d0ae848	191.0	33.0	140.0	54.0	272.0	678.0	758.0	144.0	373.0	242.0	79.0	305.0	27.0	27.0	82.0	98.0	117.0	163.0	160.0	300.0	43.0	54.0	306.0	252.0	40.0	518.0	43.0	79.0	800.0	249.0	250.0	81.0	91.0	115.0	162.0	69.0	371.0	216.0	112.0	197.0	85.0	747.0	221.0	276.0	102.0	187.0	148.0	92.0	18.0	293.0	135.0	123.0	177.0	75.0	135.0	134.0	279.0	49.0	54.0	72.0	254.0	101.0	141.0	187.0	72.0	253.0	35.0	277.0	76.0	118.0	239.0	231.0	48.0	145.0	62.0	111.0	99.0	43.0	80.0	50.0	330.0	187.0	82.0	234.0	197.0	172.0	140.0	187.0	22.0	122.0	28.0	111.0	14.0	140.0	49.0	738.0	49.0	274.0	44.0	197.0	87.0	110.0	77.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides
32c73e8c45609e3a26e9e05444637b0b	0.0	0.0	751.0	186.0	916.0	585.0	0.0	269.0	1143.0	166.0	218.0	120.0	274.0	241.0	578.0	1224.0	788.0	236.0	575.0	377.0	72.0	146.0	0.0	320.0	462.0	5.0	383.0	578.0	259.0	733.0	715.0	353.0	276.0	0.0	616.0	884.0	1321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	336.0	0.0	0.0	0.0	302.0	327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales
1d21ff190b10a933122a11ddf3e6ff57	0.0	263.0	116.0	206.0	402.0	287.0	219.0	197.0	762.0	399.0	241.0	170.0	226.0	393.0	223.0	80.0	521.0	116.0	0.0	95.0	98.0	229.0	92.0	298.0	335.0	97.0	153.0	221.0	114.0	120.0	0.0	388.0	139.0	0.0	180.0	96.0	222.0	60.0	172.0	0.0	0.0	65.0	203.0	441.0	358.0	98.0	0.0	0.0	82.0	0.0	0.0	0.0	193.0	0.0	269.0	0.0	216.0	0.0	154.0	0.0	682.0	0.0	551.0	0.0	0.0	121.0	211.0	0.0	0.0	165.0	0.0	175.0	0.0	261.0	0.0	322.0	172.0	0.0	202.0	0.0	298.0	154.0	0.0	514.0	86.0	428.0	245.0	395.0	323.0	312.0	295.0	0.0	100.0	159.0	184.0	325.0	0.0	128.0	100.0	0.0	0.0	0.0	161.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Lactobacillales; D_4__Lactobacillaceae; D_5__Lactobacillus
c3471cb20879e62211418e90944eab06	0.0	0.0	0.0	954.0	0.0	0.0	0.0	586.0	0.0	0.0	0.0	3125.0	0.0	0.0	0.0	0.0	0.0	20.0	137.0	0.0	0.0	0.0	1447.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	117.0	340.0	0.0	14.0	0.0	0.0	74.0	396.0	17.0	235.0	40.0	0.0	0.0	0.0	0.0	0.0	744.0	631.0	34.0	7.0	23.0	264.0	0.0	0.0	0.0	348.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	687.0	436.0	1012.0	195.0	0.0	242.0	0.0	59.0	0.0	731.0	0.0	173.0	612.0	0.0	887.0	0.0	0.0	213.0	0.0	0.0	81.0	0.0	0.0	0.0	423.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	44.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ruminococcaceae UCG-014; D_6__unidentified rumen bacterium JW32
b8fa591078650753100b043f6f0556d3	0.0	0.0	0.0	13.0	63.0	252.0	0.0	300.0	19.0	0.0	593.0	0.0	0.0	20.0	15.0	0.0	0.0	100.0	236.0	316.0	32.0	0.0	0.0	36.0	73.0	66.0	3.0	0.0	641.0	0.0	37.0	0.0	60.0	0.0	71.0	8.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	4.0	0.0	46.0	79.0	0.0	59.0	9.0	88.0	0.0	11.0	89.0	0.0	203.0	3.0	13.0	5.0	42.0	5.0	107.0	6.0	0.0	379.0	0.0	0.0	336.0	311.0	1721.0	359.0	345.0	795.0	1073.0	82.0	761.0	0.0	190.0	17.0	1570.0	82.0	1524.0	186.0	1669.0	147.0	0.0	14.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prevotellaceae; D_5__Prevotellaceae UCG-001
